,Data_Completeness_Score_Name,People_Positive_New_Cases_Count,People_Positive_Cases_Count,People_Negative_New_Count,People_Negative_Cases_Count,People_Test_Results_New_Count,People_Pending_Cases_Count,Total_Tested_Positive_per_100k,New_Cases_per_100k_Prevalence,People_Positive_Negative_Test_Results_Count,People_Hospitalized_New_Count,People_Hospitalized_Currently_Count,People_Hospitalized_Cumulative_Count,Hospitalizations_per_100k_Incidence,People_In_Intensive_Care_Currently_Count,People_In_Intensive_Care_Cumulative_Count,People_Intubated_Currently_Count,People_Intubated_Cumulative_Count,People_Death_New_Count,People_Death_Count,Deaths_per_100k,Death_Rate_Prevalence,Death_Rate_Incidence,People_Recovered_Count,Recovery_Rate,Report_Date,Reported_Date_Time,Day,Month,Province_State_Code,Pop
94,B,1142,67995.0,17856,975754.0,18998,,578.7941469394009,9.721051780348494,1043749,134,1017.0,9049.0,8.657013713322607,314.0,2223.0,156.0,,5,3069.0,26.12426262161955,0.43782837127845886,4.513567174056916,46282.0,68.06676961541291,7/14/2020,2020-07-14 14:00:00,196.0,7.0,OH,11747700.0
95,A+,993,21738.0,19519,419556.0,20512,,549.658391532358,25.108601655701143,441294,53,546.0,2116.0,13.80593807050637,234.0,,,,4,428.0,10.822237168821843,0.4028197381671702,1.968902382923912,16635.0,76.52497929892354,7/14/2020,2020-07-13 00:00:00,195.0,7.0,OK,3954820.0
96,A+,367,12805.0,4377,292651.0,4744,,297.71523032533617,8.532720775431345,305456,20,235.0,1254.0,5.463731286720343,64.0,,35.0,,7,244.0,5.672980570041547,1.9073569482288828,1.9055056618508395,3129.0,24.43576727840687,7/14/2020,2020-07-14 03:01:00,196.0,7.0,OR,4301090.0
97,A+,929,96671.0,14880,850612.0,15809,,754.0110288669282,7.245981171368625,947283,0,678.0,,5.288240295143087,,,95.0,,20,6931.0,54.06016738294504,2.1528525296017222,7.169678600614455,74436.0,76.99930692762048,7/14/2020,2020-07-14 00:00:00,196.0,7.0,PA,12820900.0
98,B,113,10123.0,0,192686.0,113,,333.85441401509155,3.726716268270804,202809,0,206.0,,6.793836736847659,14.0,,9.0,,2,169.0,5.573584507413857,1.7699115044247788,1.6694655734466066,,,7/14/2020,2020-07-14 06:30:00,196.0,7.0,PR,3032160.0
99,A+,101,17588.0,1314,157070.0,1415,,1665.2779881836086,9.562945008332072,174658,4,69.0,2070.0,6.533101045296167,5.0,,3.0,,1,985.0,93.2623844871989,0.9900990099009901,5.600409370025017,1692.0,9.620195587900842,7/14/2020,2020-07-14 12:00:00,196.0,7.0,RI,1056160.0
100,A,2221,60389.0,8159,457092.0,10380,,1159.075641542389,42.62874033127963,517481,346,1550.0,3744.0,29.74990883092455,,,,,21,993.0,19.05913514136005,0.9455200360198109,1.6443392008478366,23849.0,39.49229164251768,7/14/2020,2020-07-13 23:59:00,195.0,7.0,SC,5210100.0
101,B,48,7572.0,738,84592.0,786,,838.5131341587793,5.315455684049314,92164,2,62.0,744.0,6.865796925230364,,,,,0,109.0,12.070513949195318,0.0,1.439513998943476,6599.0,87.1500264131009,7/14/2020,2020-07-14 11:45:00,196.0,7.0,SD,903027.0
102,A,1514,66788.0,16413,1005100.0,17927,,968.281629209085,21.949727295660217,1071888,94,1222.0,3378.0,17.716358490949,,,,,18,767.0,11.119842031553096,1.1889035667107,1.1484098939929328,38272.0,57.30370725279991,7/14/2020,2020-07-14 15:00:00,196.0,7.0,TN,6897580.0
103,B,10745,275058.0,47810,2323622.0,58555,,933.2763306562432,36.457962222154364,2598680,0,10569.0,,35.8607913193066,,,,,87,3322.0,11.271600791251446,0.8096789204281061,1.2077452755418856,142398.0,51.770172109155155,7/14/2020,2020-07-14 17:25:00,196.0,7.0,TX,29472300.0
104,A+,448,30478.0,5738,394043.0,6186,,928.6071197884294,13.649714209108748,424521,38,231.0,1888.0,7.038133889071698,80.0,505.0,,210.0,10,226.0,6.88579332870218,2.232142857142857,0.7415184723407048,18111.0,59.42319049806418,7/14/2020,2020-07-14 11:21:00,196.0,7.0,UT,3282120.0
105,A+,801,72443.0,16034,758407.0,16835,420.0,839.8010250156209,9.285653838707846,830850,91,1127.0,10550.0,13.064833803025895,249.0,,112.0,,9,1977.0,22.91852389403921,1.1235955056179776,2.729042143478321,9423.0,13.007467940311694,7/14/2020,2020-07-13 17:00:00,195.0,7.0,VA,8626210.0
106,C,0,206.0,0,4084.0,0,6.0,,0.0,4290,0,,,,,,,,0,6.0,,0.0,2.912621359223301,96.0,46.601941747572816,7/14/2020,2020-07-13 06:12:00,195.0,7.0,VI,104425.0
107,B,4,1305.0,1039,76319.0,1043,,207.7823650887414,0.6368808125325406,77624,0,15.0,,2.3883030469970277,,,,,0,56.0,8.916331375455568,0.0,4.291187739463601,1099.0,84.21455938697318,7/14/2020,2020-07-14 00:00:00,196.0,7.0,VT,628061.0
108,B,1101,41757.0,21168,666517.0,22269,,535.5452668299753,14.120634594913493,708274,27,332.0,4778.0,4.2579933565043415,,,39.0,,-39,1399.0,17.942568390811967,-3.5422343324250685,3.3503364705318868,,,7/14/2020,2020-07-13 02:59:00,195.0,7.0,WA,7797100.0
109,A+,967,41349.0,13716,673195.0,14683,147.0,706.6091340197378,16.524971162472763,714544,42,293.0,3892.0,5.007049173324219,83.0,804.0,,,6,833.0,14.235057888665784,0.6204756980351602,2.0145589977992215,29275.0,70.79977750368812,7/14/2020,2020-07-14 16:00:00,196.0,7.0,WI,5851750.0
110,B,148,4407.0,5639,209605.0,5787,,247.85300916161904,8.323631803022378,214012,0,59.0,,3.318204570123786,24.0,,7.0,,1,97.0,5.455353276305208,0.6756756756756757,2.201043793964148,2982.0,67.6650782845473,7/14/2020,2020-07-14 17:00:00,196.0,7.0,WV,1778070.0
111,B,89,1951.0,0,38077.0,89,,344.07653983510426,15.695956968387637,40028,4,14.0,128.0,2.4690269388474935,,,,,1,22.0,3.8798994753317753,1.1235955056179776,1.1276268580215274,1462.0,74.93593029215788,7/14/2020,2020-07-14 18:08:00,196.0,7.0,WY,567025.0
112,A,60,1539.0,1055,145051.0,1115,,209.67245320857438,8.174364647507772,146590,0,22.0,,2.9972670374195163,,,0.0,,0,17.0,2.3160699834605354,0.0,1.1046133853151396,620.0,40.28589993502274,7/13/2020,2020-07-13 00:00:00,195.0,7.0,AK,734002.0
113,B,1958,55545.0,6140,464059.0,8098,,1131.5807701553595,39.88901157555484,519604,0,1335.0,6745.0,27.19705334696921,,919.0,,505.0,3,1124.0,22.89849285542576,0.15321756894790603,2.0235844810514,25783.0,46.418219461697724,7/13/2020,2020-07-13 11:00:00,195.0,7.0,AL,4908620.0
114,A,572,28939.0,0,354035.0,572,,952.2540309312274,18.8219809147746,382974,14,439.0,1836.0,14.445541296479103,,,89.0,269.0,2,323.0,10.62849621586048,0.34965034965034963,1.1161408479906008,22106.0,76.3882649711462,7/13/2020,2020-07-13 14:36:00,195.0,7.0,AR,3039000.0
115,C,0,0.0,0,816.0,0,,,0.0,816,0,,,,,,,,0,0.0,,0.0,0.0,,0.0,7/13/2020,2020-07-01 00:00:00,183.0,7.0,AS,55183.0
116,A+,1357,123824.0,4897,578602.0,6254,,1678.1753448198751,18.391296864263555,702426,44,3373.0,5839.0,45.71396044448119,936.0,,671.0,,8,2245.0,30.42627963174037,0.5895357406042742,1.8130572425377955,15254.0,12.319098074686652,7/13/2020,2020-07-13 00:00:00,195.0,7.0,AZ,7378490.0
117,B,8358,329162.0,129408,5215203.0,137766,,824.1928012519562,20.92769953051643,5544365,0,7895.0,,19.768388106416275,2021.0,,,,23,7040.0,17.62754303599374,0.27518545106484804,2.138764498939732,,,7/13/2020,2020-07-13 00:00:00,195.0,7.0,CA,39937500.0
118,A,322,36913.0,6940,362452.0,7262,,631.4739638664074,5.508482549914208,399365,10,324.0,5895.0,5.542696727242868,,,,,0,1586.0,27.131842621627126,0.0,4.296589277490315,4780.0,12.949367431528188,7/13/2020,2020-07-12 01:59:00,194.0,7.0,CO,5845530.0
119,B,223,47510.0,30886,541808.0,31109,,1333.3969487072982,6.258630173894496,589318,0,74.0,10552.0,2.076854855911178,,,,,23,4371.0,122.67476452956431,10.31390134529148,9.20016838560303,8351.0,17.57735213639234,7/13/2020,2020-07-12 20:30:00,194.0,7.0,CT,3563080.0
120,A+,59,10906.0,3278,119314.0,3337,,1513.2783025085787,8.186633032092988,130220,0,93.0,,12.904353762451661,25.0,,16.0,,0,568.0,78.81368749540368,0.0,5.20814230698698,1756.0,16.101228681459748,7/13/2020,2020-07-12 00:00:00,194.0,7.0,DC,720687.0
121,A+,75,12879.0,1879,126484.0,1954,,1310.3129021919942,7.630520045376159,139363,0,49.0,,4.985273096312424,12.0,,,,0,517.0,52.59971817945966,0.0,4.014286823511142,7139.0,55.43132230763258,7/13/2020,2020-07-12 18:00:00,194.0,7.0,DE,982895.0
122,A,12624,282435.0,52943,2357139.0,65567,1995.0,1284.2040649297503,57.40008184422316,2639574,227,8051.0,18817.0,36.607102259809935,,,,,35,4381.0,19.919974537352793,0.2772496831432193,1.551153362720626,,,7/13/2020,2020-07-12 23:59:00,194.0,7.0,FL,21993000.0
123,A,3643,120569.0,20908,987398.0,24551,,1123.0241894170135,33.93224727787558,1107967,217,2600.0,13476.0,24.217360121459375,,2643.0,,,25,3026.0,28.185281433667722,0.6862475981334065,2.509766191973061,,,7/13/2020,2020-07-13 14:50:00,195.0,7.0,GA,10736100.0
124,B,0,312.0,363,17030.0,363,,,0.0,17342,0,3.0,,,,,,,0,5.0,,0.0,1.6025641025641024,202.0,64.74358974358975,7/13/2020,2020-07-12 21:45:00,194.0,7.0,GU,168775.0
125,D,20,1220.0,1230,93950.0,1250,,86.36006484083558,1.4157387678825504,95170,0,,125.0,,,,,,0,19.0,1.3449518294884226,0.0,1.557377049180328,890.0,72.95081967213115,7/13/2020,2020-07-12 00:00:00,194.0,7.0,HI,1412690.0
126,A+,458,35529.0,1845,341187.0,2303,,1117.3168545686117,14.403195119266632,376716,0,186.0,,5.8493325156847025,67.0,,32.0,,4,754.0,23.711810305517556,0.8733624454148471,2.1222100256128797,26664.0,75.04855188719075,7/13/2020,2020-07-13 00:00:00,195.0,7.0,IA,3179850.0
127,A,397,10902.0,1474,116230.0,1871,,596.9904060980417,21.739606606211943,127132,9,86.0,477.0,4.709335436106365,22.0,142.0,,,0,102.0,5.585490866079643,0.0,0.9356081452944414,3179.0,29.15978719501009,7/13/2020,2020-07-12 19:00:00,194.0,7.0,ID,1826160.0
128,A,883,155931.0,29129,1858195.0,30012,,1231.71165193488,6.974888820430184,2014126,0,1362.0,,10.758548780776795,334.0,,136.0,,6,7394.0,58.405807404598846,0.6795016987542469,4.741840942468143,,,7/13/2020,2020-07-13 00:00:00,195.0,7.0,IL,12659700.0
129,A+,425,52037.0,5337,518372.0,5762,,771.4499618255539,6.300636734935918,570409,47,764.0,7574.0,11.32632109527304,255.0,1601.0,71.0,,2,2762.0,40.94672626327766,0.4705882352941176,5.307761784883833,38914.0,74.78140553836693,7/13/2020,2020-07-12 23:59:00,194.0,7.0,IN,6745350.0
130,A,1447,20058.0,11949,211117.0,13396,,689.1930895146992,49.71893511455627,231175,39,,1343.0,,,410.0,,160.0,4,288.0,9.895683008287634,0.27643400138217,1.435836075381394,920.0,4.586698574135008,7/13/2020,2020-07-13 00:00:00,195.0,7.0,KS,2910360.0
131,B,264,19653.0,3451,422232.0,3715,,436.76342148014646,5.86707084265805,441885,12,440.0,2791.0,9.778451404430083,87.0,1017.0,,,4,629.0,13.978740757696642,1.5151515151515151,3.2005291812954764,5344.0,27.191777336793365,7/13/2020,2020-07-13 00:00:00,195.0,7.0,KY,4499690.0
132,B,1705,79827.0,16726,873599.0,18431,,1718.4909949668258,36.70471327268265,953426,0,1308.0,,28.158219918280885,,,142.0,,7,3423.0,73.68928652926259,0.41055718475073316,4.288022849411853,46334.0,58.043018026482265,7/13/2020,2020-07-13 13:00:00,195.0,7.0,LA,4645180.0
133,A+,230,111827.0,8433,854316.0,8663,,1602.8867929937219,3.2967347991858498,966143,3,570.0,11611.0,8.170168850156237,89.0,,46.0,,5,8330.0,119.39913424877447,2.1739130434782608,7.449006053994116,94347.0,84.36871238609638,7/13/2020,2020-07-13 16:00:00,195.0,7.0,MA,6976600.0
134,A,418,73527.0,8148,578430.0,8566,,1208.7054011757125,6.871473848945936,651957,47,386.0,11467.0,6.345428004050554,108.0,,,,6,3325.0,54.65945107116085,1.4354066985645932,4.522148326465108,5230.0,7.113033307492486,7/13/2020,2020-07-13 10:00:00,195.0,7.0,MD,6083120.0
135,A+,19,3558.0,1629,120404.0,1648,,264.38002957370765,1.4118101635470617,123962,1,18.0,372.0,1.3375043654656373,8.0,,3.0,,0,114.0,8.47086098128237,0.0,3.204047217537943,3008.0,84.54187745924678,7/13/2020,2020-07-12 23:59:00,194.0,7.0,ME,1345790.0
136,A+,422,77198.0,16850,1236229.0,17272,,768.5216525634644,4.201095072175212,1313427,0,543.0,,5.405674464907914,184.0,,113.0,,7,6321.0,62.926829268292686,1.6587677725118484,8.188035959480816,53867.0,69.77771444856084,7/13/2020,2020-07-13 00:00:00,195.0,7.0,MI,10045000.0
137,A,491,42772.0,13446,726217.0,13937,,750.2977720162718,8.61302267979027,768989,25,247.0,4424.0,4.332824036472906,114.0,1338.0,,,2,1542.0,27.049452081948264,0.40733197556008144,3.6051622556812863,37199.0,86.97044795660712,7/13/2020,2020-07-12 17:00:00,194.0,7.0,MN,5700670.0
138,B,447,27890.0,9822,467887.0,10269,,452.0794194450883,7.245589834777858,495777,0,932.0,,15.107135852377997,,,89.0,,14,1083.0,17.554751210434944,3.131991051454139,3.8831122266045175,,,7/13/2020,2020-07-13 15:00:00,195.0,7.0,MO,6169270.0
139,D,0,33.0,0,10734.0,0,,,0.0,10767,0,,4.0,,,,,,0,2.0,,0.0,6.0606060606060606,19.0,57.57575757575758,7/13/2020,2020-07-12 13:16:00,194.0,7.0,MP,57580.0
140,A,393,36680.0,7811,306735.0,8204,,1227.0595398192195,13.147066498063065,343415,35,1020.0,3530.0,34.12215732321712,208.0,,110.0,,1,1250.0,41.81636926864843,0.2544529262086514,3.407851690294438,25932.0,70.69792802617229,7/13/2020,2020-07-12 19:00:00,194.0,7.0,MS,2989260.0
141,C,85,1843.0,3949,116852.0,4034,,169.58666126835732,7.82141411167139,118695,5,28.0,133.0,2.5764658250211636,,,,,3,32.0,2.9445323714527585,3.5294117647058822,1.7362995116657625,875.0,47.47693977211069,7/13/2020,2020-07-13 00:00:00,195.0,7.0,MT,1086760.0
142,A,1827,87528.0,19084,1132958.0,20911,,824.8098832442823,17.21652107539649,1220486,0,1040.0,,9.800318510351586,,,,,7,1510.0,14.229308606375861,0.38314176245210724,1.7251622337994699,67124.0,76.68860250434146,7/13/2020,2020-07-13 11:40:00,195.0,7.0,NC,10611900.0
143,D,108,4442.0,1291,119436.0,1399,,583.1516181078949,14.17838243035854,123878,6,43.0,277.0,5.645096708383494,,,,,0,78.0,10.23994286637006,0.0,1.7559657811796487,3653.0,82.23773075191355,7/13/2020,2020-07-13 00:00:00,195.0,7.0,ND,761723.0
144,B,174,21172.0,3382,190487.0,3556,,1084.3145188136662,8.911332244170504,211659,0,98.0,1421.0,5.019026206486835,,,,,0,285.0,14.596147641313754,0.0,1.346117513697336,15860.0,74.91025883242017,7/13/2020,2020-07-13 00:00:00,195.0,7.0,NE,1952570.0
145,B,30,6054.0,1447,128812.0,1477,,441.49498632634453,2.187784867821331,134866,0,22.0,589.0,1.6043755697356425,,191.0,,,0,391.0,28.514129443938014,0.0,6.458539808391146,5027.0,83.03600925008259,7/13/2020,2020-07-12 09:00:00,194.0,7.0,NH,1371250.0
146,A+,224,175522.0,14557,1524863.0,14781,,1964.086892398314,2.506554528191465,1700385,0,892.0,20632.0,9.981458210476726,166.0,,81.0,,19,15560.0,174.11601990472855,8.482142857142858,8.864985585852486,31261.0,17.810302981962376,7/13/2020,2020-07-13 13:00:00,195.0,7.0,NJ,8936570.0
147,B,255,15028.0,7348,403329.0,7603,,716.765873015873,12.16231684981685,418357,17,170.0,2204.0,8.108211233211232,,,,,2,545.0,25.993971306471305,0.7843137254901961,3.626563747671014,6322.0,42.06813947298376,7/13/2020,2020-07-12 17:30:00,194.0,7.0,NM,2096640.0
148,A+,832,28515.0,4805,324678.0,5637,,908.2193613321188,26.499684679232782,353193,0,953.0,,30.353605167438513,250.0,,107.0,,0,593.0,18.88739545046279,0.0,2.0796072242679293,789.0,2.766964755391899,7/13/2020,2020-07-13 11:45:00,195.0,7.0,NV,3139660.0
149,A,557,402263.0,51130,4322619.0,51687,,2069.200895038708,2.8651526452508937,4724882,0,792.0,89995.0,4.0739692909133,175.0,,103.0,,10,24989.0,128.54093258918238,1.7953321364452424,6.2121050158727,71643.0,17.809989981678655,7/13/2020,2020-07-12 23:59:00,194.0,7.0,NY,19440500.0
150,B,1261,66853.0,17104,957898.0,18365,,569.0730951590524,10.734016020157137,1024751,73,949.0,8915.0,8.078177004860526,293.0,2201.0,159.0,,6,3064.0,26.081701098938517,0.47581284694686754,4.583189983994735,45194.0,67.60205226392235,7/13/2020,2020-07-13 14:00:00,195.0,7.0,OH,11747700.0
151,A+,510,20745.0,0,400037.0,510,,524.5497898766569,12.89565643948397,420782,31,499.0,2063.0,12.617514830004904,186.0,,,,2,424.0,10.72109476537491,0.39215686274509803,2.043865991805254,15815.0,76.235237406604,7/13/2020,2020-07-13 00:00:00,195.0,7.0,OK,3954820.0
152,A+,268,12438.0,4272,288274.0,4540,,289.1825095499048,6.230978658898094,300712,54,246.0,1234.0,5.7194804107795925,67.0,,35.0,,3,237.0,5.510231127458388,1.1194029850746268,1.9054510371442352,3094.0,24.875381894195208,7/13/2020,2020-07-13 03:01:00,195.0,7.0,OR,4301090.0
153,A+,476,95742.0,6714,835732.0,7190,,746.7650476955596,3.71268787682612,931474,0,682.0,,5.319439352931542,,,96.0,,7,6911.0,53.90417209400276,1.4705882352941175,7.218357669570303,73721.0,76.99964487894549,7/13/2020,2020-07-13 00:00:00,195.0,7.0,PA,12820900.0
154,B,356,10010.0,0,192686.0,356,,330.1276977468208,11.740805234552266,202696,0,159.0,,5.243786607566883,15.0,,8.0,,0,167.0,5.5076249274444615,0.0,1.6683316683316685,,,7/13/2020,2020-07-13 06:30:00,195.0,7.0,PR,3032160.0
155,A+,175,17487.0,6413,155756.0,6588,,1655.7150431752766,16.5694591728526,173243,15,67.0,2066.0,6.343735797606423,3.0,,4.0,,8,984.0,93.16770186335404,4.571428571428571,5.627037227654829,1691.0,9.670040601589752,7/13/2020,2020-07-13 12:00:00,195.0,7.0,RI,1056160.0
156,A,1520,58168.0,13073,448933.0,14593,,1116.4469012111092,29.1741041438744,507101,0,1488.0,3398.0,28.55991247768757,,,,,11,972.0,18.656071860424944,0.7236842105263158,1.6710218676935773,20957.0,36.02840049511759,7/13/2020,2020-07-12 23:59:00,194.0,7.0,SC,5210100.0
157,B,25,7524.0,745,83854.0,770,,833.19767847473,2.768466502109018,91378,4,63.0,742.0,6.976535585314725,,,,,0,109.0,12.070513949195318,0.0,1.4486975013290804,6543.0,86.96172248803828,7/13/2020,2020-07-12 18:00:00,194.0,7.0,SD,903027.0
158,A,3314,65274.0,32632,988687.0,35946,,946.3319019134248,48.04583636579786,1053961,34,1120.0,3284.0,16.237578976974532,,,,,8,749.0,10.85888094085172,0.24140012070006037,1.1474706621319362,36996.0,56.6780034929681,7/13/2020,2020-07-13 15:00:00,195.0,7.0,TN,6897580.0
159,B,5655,264313.0,41716,2275812.0,47371,,896.8183684340889,19.1875082704777,2540125,0,10405.0,,35.30433661438028,,,,,43,3235.0,10.97640835632102,0.7603890362511052,1.2239276917896587,136419.0,51.61267134041837,7/13/2020,2020-07-13 16:30:00,195.0,7.0,TX,29472300.0
160,A+,546,30030.0,4731,388305.0,5277,,914.9574055793207,16.635589192351286,418335,26,252.0,1850.0,7.67796424262367,86.0,487.0,,208.0,1,216.0,6.581112207963146,0.18315018315018314,0.7192807192807192,17728.0,59.03429903429903,7/13/2020,2020-07-13 10:41:00,195.0,7.0,UT,3282120.0
161,A+,972,71642.0,8998,742373.0,9970,466.0,830.5153711769133,11.267984433488172,814015,104,1129.0,10459.0,13.088018956181221,243.0,,105.0,,2,1968.0,22.81419070484025,0.205761316872428,2.746991987940035,9330.0,13.023087015996204,7/13/2020,2020-07-12 17:00:00,194.0,7.0,VA,8626210.0
162,C,25,206.0,176,4084.0,201,6.0,,23.940627244433802,4290,0,,,,,,,,0,6.0,,0.0,2.912621359223301,96.0,46.601941747572816,7/13/2020,2020-07-13 06:12:00,195.0,7.0,VI,104425.0
163,B,5,1301.0,725,75280.0,730,,207.14548427620883,0.7961010156656758,76581,0,10.0,,1.5922020313313516,,,,,0,56.0,8.916331375455568,0.0,4.304381245196003,1096.0,84.24289008455035,7/13/2020,2020-07-13 00:00:00,195.0,7.0,VT,628061.0
164,B,1438,40656.0,16101,645349.0,17539,,521.4246322350617,18.442754357389283,686005,89,331.0,4751.0,4.245168075310051,,,35.0,,14,1438.0,18.442754357389283,0.9735744089012517,3.536993309720583,,,7/13/2020,2020-07-12 02:59:00,194.0,7.0,WA,7797100.0
165,A+,505,40382.0,6127,659479.0,6632,143.0,690.0841628572649,8.629897039347203,699861,26,283.0,3850.0,4.836160123040116,85.0,800.0,,,0,827.0,14.13252445849532,0.0,2.047942152444158,28670.0,70.99697885196375,7/13/2020,2020-07-13 16:00:00,195.0,7.0,WI,5851750.0
166,B,52,4259.0,1137,203966.0,1189,,239.52937735859666,2.924519282142998,208225,0,63.0,,3.543167591827093,22.0,,8.0,,0,96.0,5.39911252087938,0.0,2.2540502465367456,2825.0,66.33012444235736,7/13/2020,2020-07-13 10:00:00,195.0,7.0,WV,1778070.0
167,B,0,1862.0,0,38077.0,0,,328.3805828667166,0.0,39939,0,17.0,124.0,2.998104140029099,,,,,0,21.0,3.70354040827124,0.0,1.1278195488721803,1372.0,73.68421052631578,7/13/2020,2020-07-12 11:42:00,194.0,7.0,WY,567025.0
168,A,94,1479.0,2005,143996.0,2099,,201.4980885610666,12.806504614428844,145475,0,27.0,,3.6784640913784976,,,0.0,,0,17.0,2.3160699834605354,0.0,1.1494252873563218,615.0,41.58215010141988,7/12/2020,2020-07-12 00:00:00,194.0,7.0,AK,734002.0
169,B,1640,53587.0,7846,457919.0,9486,,1091.6917585798046,33.41061235133296,511506,0,1068.0,6745.0,21.75764267757537,,911.0,,503.0,7,1121.0,22.837375881612346,0.426829268292683,2.091925280385168,25783.0,48.11428144885886,7/12/2020,2020-07-12 11:00:00,194.0,7.0,AL,4908620.0
170,A,1564,28367.0,11189,354035.0,12753,,933.4320500164528,51.4642974662718,382402,42,412.0,1822.0,13.557091148404082,,,84.0,266.0,8,321.0,10.56268509378085,0.5115089514066496,1.131596573483273,21591.0,76.11308915288892,7/12/2020,2020-07-12 00:00:00,194.0,7.0,AR,3039000.0
171,C,0,0.0,0,816.0,0,,,0.0,816,0,,,,,,,,0,0.0,,0.0,0.0,,0.0,7/12/2020,2020-07-01 00:00:00,183.0,7.0,AS,55183.0
172,A+,2537,122467.0,9645,573705.0,12182,,1659.7840479556116,34.38372892014491,696172,45,3432.0,5795.0,46.51358204727526,922.0,,631.0,,86,2237.0,30.317856363564903,3.389830508474576,1.8266145165636456,14829.0,12.108568022406036,7/12/2020,2020-07-12 00:00:00,194.0,7.0,AZ,7378490.0
173,B,8460,320804.0,122444,5085795.0,130904,,803.2651017214398,21.183098591549296,5406599,0,7854.0,,19.665727699530517,2020.0,,,,72,7017.0,17.569953051643193,0.851063829787234,2.187316866373237,,,7/12/2020,2020-07-12 00:00:00,194.0,7.0,CA,39937500.0
174,A,400,36591.0,5842,355512.0,6242,,625.9654813164931,6.842835465731936,392103,21,324.0,5885.0,5.542696727242868,,,,,0,1586.0,27.131842621627126,0.0,4.334399169194611,4749.0,12.978601295400507,7/12/2020,2020-07-12 01:59:00,194.0,7.0,CO,5845530.0
175,B,0,47287.0,0,510922.0,0,,1327.1383185334037,0.0,558209,0,77.0,10552.0,2.1610516743940633,,,,,0,4348.0,122.02925558786218,0.0,9.194916150316153,8351.0,17.66024488760124,7/12/2020,2020-07-09 20:30:00,191.0,7.0,CT,3563080.0
176,A+,46,10847.0,2787,116036.0,2833,,1505.0916694764855,6.382798635191144,126883,0,95.0,,13.181866746590407,30.0,,17.0,,0,568.0,78.81368749540368,0.0,5.236470913616668,1737.0,16.01364432561999,7/12/2020,2020-07-11 00:00:00,193.0,7.0,DC,720687.0
