PEOPLE_NEGATIVE_NEW_COUNT,PROVINCE_STATE_CODE,PEOPLE_POSITIVE_CASES_COUNT,DATA_COMPLETENESS_SCORE_NAME,REPORT_DATE,PEOPLE_IN_INTENSIVE_CARE_CURRENTLY_COUNT,PEOPLE_PENDING_CASES_COUNT,PEOPLE_RECOVERED_COUNT,REPORTED_DATE_TIME,PEOPLE_POSITIVE_NEGATIVE_TEST_RESULTS_COUNT,DATA_SOURCE_NAME,PEOPLE_DEATH_NEW_COUNT,PEOPLE_INTUBATED_CUMULATIVE_COUNT,PEOPLE_TEST_RESULTS_NEW_COUNT,PEOPLE_IN_INTENSIVE_CARE_CUMULATIVE_COUNT,PEOPLE_NEGATIVE_CASES_COUNT,PROVINCE_STATE_FIPS_NUMBER,PEOPLE_HOSPITALIZED_NEW_COUNT,PEOPLE_HOSPITALIZED_CUMULATIVE_COUNT,PEOPLE_INTUBATED_CURRENTLY_COUNT,PEOPLE_HOSPITALIZED_CURRENTLY_COUNT,PEOPLE_POSITIVE_NEW_CASES_COUNT,PEOPLE_DEATH_COUNT
0,MT,34,C,3/23/2020,,,,3/23/2020 10:00:00 AM,1180,COVID Tracking Project Historical,0,,3,,1146,30,0,,,,3,
1958,NC,297,A,3/23/2020,,,,3/23/2020 3:00:00 PM,8438,COVID Tracking Project Historical,0,,2000,,8141,37,0,,,,42,0
93,ND,30,B,3/23/2020,,,,3/23/2020 12:11:00 PM,1383,COVID Tracking Project Historical,0,,95,,1353,38,1,4,,,2,0
0,NE,50,A,3/23/2020,,,,3/21/2020 12:00:00 AM,406,COVID Tracking Project Historical,0,,2,,356,31,0,,,,2,0
186,NH,78,B,3/23/2020,,889,,3/22/2020 9:00:00 AM,1452,COVID Tracking Project Historical,0,,199,,1374,33,0,,,,13,
32,NJ,2844,B,3/23/2020,,94,,3/23/2020 2:00:00 PM,3203,COVID Tracking Project Historical,7,,962,,359,34,0,,,,930,27
599,NM,65,A,3/23/2020,,,,3/22/2020 12:00:00 AM,5386,COVID Tracking Project Historical,0,,607,,5321,35,0,,,,8,
1042,NV,245,A,3/23/2020,,,,3/22/2020 2:59:00 PM,3735,COVID Tracking Project Historical,1,,1097,,3490,32,0,,,,55,8
11181,NY,20875,B,3/23/2020,,,,3/23/2020 11:36:00 AM,78289,COVID Tracking Project Historical,0,,16888,,57414,36,771,3125,,2629,5707,114
0,OH,442,D,3/23/2020,,,,3/23/2020 2:00:00 PM,582,COVID Tracking Project Historical,3,,91,,140,39,21,104,,,91,6
25,OK,81,A,3/23/2020,,102,,3/23/2020 8:00:00 AM,775,COVID Tracking Project Historical,0,,39,,694,40,4,15,,,14,2
785,OR,191,A,3/23/2020,,,,3/23/2020 11:00:00 AM,3840,COVID Tracking Project Historical,1,,815,,3649,41,13,56,,,30,5
1631,PA,644,A,3/23/2020,,,,3/23/2020 3:00:00 PM,7239,COVID Tracking Project Historical,4,,1796,,6595,42,0,,,,165,6
6,PR,31,A,3/23/2020,,35,,3/23/2020 7:00:00 AM,220,COVID Tracking Project Historical,1,,14,,189,72,0,,,,8,2
166,RI,129,B,3/23/2020,,216,,3/23/2020 3:00:00 AM,1842,COVID Tracking Project Historical,0,,182,,1713,44,0,,,,16,
0,SC,298,A,3/23/2020,,,,3/23/2020 4:35:00 PM,1764,COVID Tracking Project Historical,2,,103,,1466,45,0,,,,103,5
22,SD,28,A,3/23/2020,,265,,3/23/2020 10:00:00 AM,790,COVID Tracking Project Historical,0,,29,,762,46,0,,,,7,1
0,TN,615,B,3/23/2020,,,,3/23/2020 3:00:00 PM,3887,COVID Tracking Project Historical,2,,110,,3272,47,0,,,,110,2
1281,TX,352,A,3/23/2020,,,,3/23/2020 1:00:00 PM,10055,COVID Tracking Project Historical,3,,1299,,9703,48,0,,,,18,8
1282,UT,257,A,3/23/2020,,,,3/23/2020 3:00:00 PM,5047,COVID Tracking Project Historical,0,,1358,,4790,49,0,,,,76,1
325,VA,254,A,3/23/2020,,,,3/23/2020 12:00:00 AM,3697,COVID Tracking Project Historical,3,,360,,3443,51,6,38,,,35,6
0,VI,17,,3/23/2020,,,,3/22/2020 8:30:00 PM,17,COVID Tracking Project Historical,0,,11,,,78,0,,,,11,
220,VT,97,A,3/23/2020,,,,3/23/2020 12:00:00 AM,1521,COVID Tracking Project Historical,3,,241,,1424,50,0,,,,21,5
4856,WA,5568,A,3/23/2020,,,,3/23/2020 12:00:00 AM,52313,COVID Tracking Project Historical,11,,5303,,46745,53,0,,,,447,137
820,WI,466,A,3/23/2020,,,,3/23/2020 4:00:00 PM,7516,COVID Tracking Project Historical,1,,861,,7050,55,0,,,,41,5
59,WV,16,B,3/23/2020,,4,,3/22/2020 7:00:00 PM,460,COVID Tracking Project Historical,0,,63,,444,54,0,1,,,4,0
154,WY,26,A,3/23/2020,,,,3/23/2020 2:00:00 PM,618,COVID Tracking Project Historical,0,,156,,592,56,0,,,,2,
188,AK,22,,3/22/2020,,,,3/21/2020 4:30:00 PM,968,COVID Tracking Project Historical,0,,196,,946,02,0,0,,,8,0
1436,AL,138,,3/22/2020,,,,3/22/2020 10:37:00 AM,1602,COVID Tracking Project Historical,0,,1450,,1464,01,0,,,,14,0
144,AR,165,,3/22/2020,,119,,3/22/2020 1:45:00 PM,876,COVID Tracking Project Historical,0,,191,,711,05,0,,,13,47,0
0,AS,,,3/22/2020,,,,3/19/2020 12:00:00 AM,0,COVID Tracking Project Historical,0,,0,,,60,0,,,,0,0
42,AZ,152,,3/22/2020,,87,,3/22/2020 12:00:00 AM,434,COVID Tracking Project Historical,1,,90,,282,04,17,145,,,48,2
55,CA,1536,,3/22/2020,,,,3/22/2020 1:34:00 PM,12840,COVID Tracking Project Historical,3,,312,,11304,06,0,,,,257,27
758,CO,475,,3/22/2020,,,,3/21/2020 6:00:00 PM,4550,COVID Tracking Project Historical,1,,870,,4075,08,5,49,,56,112,5
771,CT,223,,3/22/2020,,,,3/21/2020 7:30:00 PM,3100,COVID Tracking Project Historical,1,,800,,2877,09,0,,,43,29,5
451,DC,98,,3/22/2020,,,,3/21/2020 7:30:00 PM,1055,COVID Tracking Project Historical,0,,472,,957,11,0,,,,21,1
0,DE,56,,3/22/2020,,,,3/22/2020 4:15:00 PM,92,COVID Tracking Project Historical,0,,11,,36,10,0,,,,11,0
1411,FL,830,,3/22/2020,,963,,3/22/2020 11:00:00 AM,8820,COVID Tracking Project Historical,1,,1583,,7990,12,27,185,,,172,13
863,GA,600,,3/22/2020,,,,3/22/2020 12:00:00 PM,4020,COVID Tracking Project Historical,9,,956,,3420,13,0,,,,93,23
18,GU,27,,3/22/2020,,,,3/22/2020 7:00:00 AM,153,COVID Tracking Project Historical,1,,30,,126,66,0,,,,12,1
139,HI,48,,3/22/2020,,,,3/21/2020 6:00:00 PM,311,COVID Tracking Project Historical,0,,150,,263,15,0,,,,11,
166,IA,90,,3/22/2020,,,,3/22/2020 12:00:00 AM,1305,COVID Tracking Project Historical,0,,188,,1215,19,0,,,,22,
295,ID,42,,3/22/2020,,,,3/21/2020 7:55:00 PM,1217,COVID Tracking Project Historical,0,,306,,1175,16,0,,,,11,0
1783,IL,1049,,3/22/2020,,,,3/22/2020 12:00:00 AM,8320,COVID Tracking Project Historical,3,,2079,,7271,17,0,,,,296,9
586,IN,201,,3/22/2020,,,,3/13/2020 12:59:00 AM,1494,COVID Tracking Project Historical,2,,661,,1293,18,0,1,,,75,6
0,KS,64,,3/22/2020,,,,3/21/2020 11:00:00 AM,481,COVID Tracking Project Historical,0,,9,,417,20,0,,,,9,2
758,KY,99,,3/22/2020,,,,3/22/2020 9:00:00 AM,1571,COVID Tracking Project Historical,1,,803,,1472,21,0,,,,45,3
481,LA,837,,3/22/2020,,,,3/22/2020 10:00:00 AM,3498,COVID Tracking Project Historical,4,,738,,2661,22,0,,,,257,20
677,MA,547,,3/22/2020,,,,3/22/2020 4:00:00 PM,6023,COVID Tracking Project Historical,4,,798,,5476,25,10,71,,,121,11
0,MD,244,,3/22/2020,,,,3/22/2020 10:00:00 AM,338,COVID Tracking Project Historical,1,,54,,94,24,0,,,,54,4
0,ME,89,,3/22/2020,,,,3/22/2020 12:15:00 PM,2353,COVID Tracking Project Historical,0,,16,,2264,23,0,,,,16,
705,MI,7822,,3/22/2020,,,,3/22/2020 3:00:00 PM,12613,COVID Tracking Project Historical,13,,1504,,4791,26,0,,,,799,36
559,MN,349,,3/22/2020,,,,3/21/2020 12:10:00 PM,4860,COVID Tracking Project Historical,0,,581,,4511,27,12,12,,,22,1
0,MO,90,,3/22/2020,,,,3/21/2020 10:00:00 PM,459,COVID Tracking Project Historical,0,,17,,369,29,0,,,,17,3
0,MP,0,,3/22/2020,,,,3/22/2020 1:30:00 AM,0,COVID Tracking Project Historical,0,,0,,,69,0,,,,0,0
419,MS,207,,3/22/2020,,,,3/22/2020 11:20:00 AM,1321,COVID Tracking Project Historical,0,,486,,1114,28,33,33,,,67,1
0,MT,31,,3/22/2020,,,,3/22/2020 12:00:00 AM,1177,COVID Tracking Project Historical,0,,11,,1146,30,0,,,,11,
1091,NC,255,,3/22/2020,,,,3/22/2020 10:16:00 AM,6438,COVID Tracking Project Historical,0,,1162,,6183,37,0,,,,71,0
119,ND,28,,3/22/2020,,,,3/22/2020 11:39:00 AM,1288,COVID Tracking Project Historical,0,,119,,1260,38,0,3,,,0,0
0,NE,48,,3/22/2020,,,,3/21/2020 12:00:00 AM,404,COVID Tracking Project Historical,0,,10,,356,31,0,,,,10,0
215,NH,65,,3/22/2020,,959,,3/21/2020 9:00:00 AM,1253,COVID Tracking Project Historical,0,,225,,1188,33,0,,,,10,
33,NJ,1914,,3/22/2020,,49,,3/22/2020 1:30:00 PM,2241,COVID Tracking Project Historical,4,,620,,327,34,0,,,,587,20
951,NM,57,,3/22/2020,,,,3/21/2020 12:00:00 AM,4779,COVID Tracking Project Historical,0,,951,,4722,35,0,,,,0,
64,NV,190,,3/22/2020,,,,3/21/2020 2:00:00 PM,2638,COVID Tracking Project Historical,2,,130,,2448,32,0,,,,66,7
11152,NY,15168,,3/22/2020,,,,3/22/2020 11:00:00 AM,61401,COVID Tracking Project Historical,70,,15964,,46233,36,823,2354,,2043,4812,114
0,OH,351,,3/22/2020,,,,3/20/2020 2:00:00 PM,491,COVID Tracking Project Historical,0,,104,,140,39,25,83,,,104,3
109,OK,67,,3/22/2020,,102,,3/22/2020 8:00:00 AM,736,COVID Tracking Project Historical,1,,123,,669,40,1,11,,,14,2
861,OR,161,,3/22/2020,,,,3/22/2020 11:00:00 AM,3025,COVID Tracking Project Historical,1,,908,,2864,41,43,43,,,47,4
1198,PA,479,,3/22/2020,,,,3/22/2020 12:00:00 PM,5443,COVID Tracking Project Historical,0,,1306,,4964,42,0,,,,108,2
40,PR,23,,3/22/2020,,69,,3/22/2020 7:00:00 AM,206,COVID Tracking Project Historical,1,,42,,183,72,0,,,,2,1
263,RI,113,,3/22/2020,,216,,3/22/2020 3:00:00 AM,1660,COVID Tracking Project Historical,0,,288,,1547,44,0,,,,25,
211,SC,195,,3/22/2020,,,,3/22/2020 3:40:00 PM,1661,COVID Tracking Project Historical,2,,254,,1466,45,0,,,,43,3
49,SD,21,,3/22/2020,,277,,3/22/2020 12:30:00 PM,761,COVID Tracking Project Historical,0,,56,,740,46,0,,,,7,1
0,TN,505,,3/22/2020,,,,3/22/2020 3:00:00 PM,3777,COVID Tracking Project Historical,0,,134,,3272,47,0,,,,134,
2204,TX,334,,3/22/2020,,,,3/21/2020 9:00:00 PM,8756,COVID Tracking Project Historical,0,,2234,,8422,48,0,,,,30,5
1084,UT,181,,3/22/2020,,,,3/22/2020 3:00:00 PM,3689,COVID Tracking Project Historical,1,,1129,,3508,49,0,,,,45,1
480,VA,219,,3/22/2020,,,,3/21/2020 5:00:00 PM,3337,COVID Tracking Project Historical,1,,547,,3118,51,7,32,,,67,3
0,VI,6,,3/22/2020,,,,3/21/2020 8:30:00 PM,6,COVID Tracking Project Historical,0,,0,,,78,0,,,,0,
124,VT,76,,3/22/2020,,,,3/22/2020 12:00:00 AM,1280,COVID Tracking Project Historical,0,,148,,1204,50,0,,,,24,2
1604,WA,5121,,3/22/2020,,,,3/22/2020 12:00:00 AM,47010,COVID Tracking Project Historical,15,,1888,,41889,53,0,,,,284,126
1602,WI,425,,3/22/2020,,,,3/22/2020 4:00:00 AM,6655,COVID Tracking Project Historical,0,,1712,,6230,55,0,,,,110,4
55,WV,12,,3/22/2020,,1,,3/21/2020 12:00:00 AM,397,COVID Tracking Project Historical,0,,56,,385,54,0,1,,,1,0
0,WY,24,,3/22/2020,,,,3/21/2020 11:00:00 PM,462,COVID Tracking Project Historical,0,,1,,438,56,0,,,,1,
72,AK,14,,3/21/2020,,,,3/21/2020 4:30:00 PM,772,COVID Tracking Project Historical,0,,74,,758,02,0,0,,,2,0
0,AL,124,,3/21/2020,,,,3/21/2020 11:20:00 AM,152,COVID Tracking Project Historical,0,,43,,28,01,0,,,,43,0
216,AR,118,,3/21/2020,,154,,3/21/2020 1:47:00 PM,685,COVID Tracking Project Historical,0,,238,,567,05,0,,,,22,
0,AS,,,3/21/2020,,,,3/19/2020 12:00:00 AM,0,COVID Tracking Project Historical,0,,0,,,60,0,,,,0,0
29,AZ,104,,3/21/2020,,122,,3/21/2020 12:00:00 AM,344,COVID Tracking Project Historical,1,,68,,240,04,20,128,,,39,1
825,CA,1279,,3/21/2020,,,,3/21/2020 12:00:00 AM,12528,COVID Tracking Project Historical,4,,1041,,11249,06,0,,,,216,24
642,CO,363,,3/21/2020,,,,3/20/2020 6:00:00 PM,3680,COVID Tracking Project Historical,1,,728,,3317,08,44,44,,,86,4
1502,CT,194,,3/21/2020,,,,3/20/2020 8:44:00 PM,2300,COVID Tracking Project Historical,1,,1502,,2106,09,0,,,,0,4
5,DC,77,,3/21/2020,,0,,3/20/2020 8:00:00 PM,583,COVID Tracking Project Historical,0,,11,,506,11,0,,,,6,1
0,DE,45,,3/21/2020,,,,3/21/2020 3:15:00 PM,81,COVID Tracking Project Historical,0,,7,,36,10,0,,,,7,0
4709,FL,658,,3/21/2020,,1002,,3/21/2020 11:00:00 AM,7237,COVID Tracking Project Historical,2,,4847,,6579,12,158,158,,,138,12
591,GA,507,,3/21/2020,,,,3/21/2020 12:00:00 PM,3064,COVID Tracking Project Historical,1,,678,,2557,13,0,,,,87,14
22,GU,15,,3/21/2020,,,,3/21/2020 7:15:00 AM,123,COVID Tracking Project Historical,0,,23,,108,66,0,,,,1,
0,HI,37,,3/21/2020,,,,3/20/2020 6:00:00 PM,161,COVID Tracking Project Historical,0,,11,,124,15,0,,,,11,
407,IA,68,,3/21/2020,,,,3/21/2020 2:20:00 PM,1117,COVID Tracking Project Historical,0,,430,,1049,19,0,,,,23,
290,ID,31,,3/21/2020,,,,3/20/2020 7:00:00 PM,911,COVID Tracking Project Historical,0,,298,,880,16,0,,,,8,
1792,IL,753,,3/21/2020,,,,3/21/2020 12:00:00 AM,6241,COVID Tracking Project Historical,1,,1960,,5488,17,0,,,,168,6
232,IN,126,,3/21/2020,,,,3/21/2020 12:59:00 AM,833,COVID Tracking Project Historical,2,,279,,707,18,1,1,,,47,4
0,KS,55,,3/21/2020,,,,3/21/2020 11:00:00 AM,472,COVID Tracking Project Historical,1,,11,,417,20,0,,,,11,2
122,KY,54,,3/21/2020,,,,3/21/2020 9:00:00 AM,768,COVID Tracking Project Historical,1,,129,,714,21,0,,,,7,2
1612,LA,580,,3/21/2020,,,,3/21/2020 10:30:00 AM,2760,COVID Tracking Project Historical,4,,1719,,2180,22,0,,,,107,16
1004,MA,426,,3/21/2020,,,,3/21/2020 4:00:00 PM,5225,COVID Tracking Project Historical,2,,1116,,4799,25,61,61,,,112,7
0,MD,190,,3/21/2020,,,,3/21/2020 10:00:00 AM,284,COVID Tracking Project Historical,0,,41,,94,24,0,,,,41,3
0,ME,73,,3/21/2020,,,,3/21/2020 1:30:00 PM,2337,COVID Tracking Project Historical,0,,16,,2264,23,0,,,,16,
1045,MI,7023,,3/21/2020,,,,3/21/2020 1:44:00 PM,11109,COVID Tracking Project Historical,10,,1849,,4086,26,0,,,,804,23
211,MN,327,,3/21/2020,,,,3/21/2020 12:00:00 AM,4279,COVID Tracking Project Historical,1,,235,,3952,27,0,,,,24,1
0,MO,73,,3/21/2020,,,,3/20/2020 10:00:00 PM,442,COVID Tracking Project Historical,2,,26,,369,29,0,,,,26,3
0,MP,0,,3/21/2020,,,,3/21/2020 2:30:00 AM,0,COVID Tracking Project Historical,0,,0,,,69,0,,,,0,0
0,MS,140,,3/21/2020,,,,3/20/2020 7:00:00 PM,835,COVID Tracking Project Historical,0,,60,,695,28,0,,,,60,1
215,MT,20,,3/21/2020,,,,3/20/2020 9:24:00 PM,1166,COVID Tracking Project Historical,0,,219,,1146,30,0,,,,4,
1996,NC,184,,3/21/2020,,,,3/21/2020 10:30:00 AM,5276,COVID Tracking Project Historical,0,,2043,,5092,37,0,,,,47,0
341,ND,28,,3/21/2020,,,,3/21/2020 11:56:00 AM,1169,COVID Tracking Project Historical,0,,349,,1141,38,3,3,,,8,0
116,NE,38,,3/21/2020,,,,3/20/2020 12:00:00 AM,394,COVID Tracking Project Historical,0,,122,,356,31,0,,,,6,0
228,NH,55,,3/21/2020,,942,,3/20/2020 9:00:00 AM,1028,COVID Tracking Project Historical,0,,239,,973,33,0,,,,11,
30,NJ,1327,,3/21/2020,,40,,3/21/2020 1:00:00 PM,1621,COVID Tracking Project Historical,5,,467,,294,34,0,,,,437,16
0,NM,57,,3/21/2020,,,,3/21/2020 12:00:00 AM,3828,COVID Tracking Project Historical,0,,14,,3771,35,0,,,,14,
392,NV,124,,3/21/2020,,,,3/21/2020 2:59:00 AM,2508,COVID Tracking Project Historical,2,,407,,2384,32,0,,,,15,5
9756,NY,10356,,3/21/2020,,,,3/20/2020 9:22:00 PM,45437,COVID Tracking Project Historical,9,,13010,,35081,36,1531,1531,,1436,3254,44
0,OH,247,,3/21/2020,,,,3/21/2020 2:00:00 PM,387,COVID Tracking Project Historical,2,,78,,140,39,58,58,,,78,3
22,OK,53,,3/21/2020,,144,,3/21/2020 8:00:00 AM,613,COVID Tracking Project Historical,0,,26,,560,40,10,10,,,4,1
0,OR,114,,3/21/2020,,433,,3/20/2020 11:00:00 AM,2117,COVID Tracking Project Historical,0,,0,,2003,41,0,,,,0,3
1192,PA,371,,3/21/2020,,,,3/21/2020 12:00:00 PM,4137,COVID Tracking Project Historical,1,,1295,,3766,42,0,,,,103,2
29,PR,21,,3/21/2020,,71,,3/21/2020 1:00:00 PM,164,COVID Tracking Project Historical,0,,36,,143,72,0,,,,7,
123,RI,88,,3/21/2020,,290,,3/21/2020 3:00:00 AM,1372,COVID Tracking Project Historical,0,,137,,1284,44,0,,,,14,
422,SC,152,,3/21/2020,,,,3/20/2020 4:45:00 PM,1407,COVID Tracking Project Historical,0,,493,,1255,45,0,,,,71,1
28,SD,14,,3/21/2020,,268,,3/21/2020 1:00:00 PM,705,COVID Tracking Project Historical,0,,28,,691,46,0,,,,0,1
2709,TN,371,,3/21/2020,,,,3/20/2020 10:48:00 PM,3643,COVID Tracking Project Historical,0,,2852,,3272,47,0,,,,143,
1135,TX,304,,3/21/2020,,,,3/21/2020 1:00:00 PM,6522,COVID Tracking Project Historical,0,,1245,,6218,48,0,,,,110,5
389,UT,136,,3/21/2020,,,,3/21/2020 12:00:00 AM,2560,COVID Tracking Project Historical,0,,413,,2424,49,0,,,,24,0
427,VA,152,,3/21/2020,,,,3/21/2020 12:00:00 AM,2790,COVID Tracking Project Historical,0,,465,,2638,51,25,25,,,38,2
0,VI,6,,3/21/2020,,,,3/20/2020 8:30:00 PM,6,COVID Tracking Project Historical,0,,3,,,78,0,,,,3,
123,VT,52,,3/21/2020,,,,3/21/2020 12:00:00 AM,1132,COVID Tracking Project Historical,0,,131,,1080,50,0,,,,8,2
2056,WA,4837,,3/21/2020,,,,3/21/2020 12:00:00 AM,45122,COVID Tracking Project Historical,7,,2342,,40285,53,0,,,,286,111
1173,WI,315,,3/21/2020,,,,3/21/2020 4:00:00 PM,4943,COVID Tracking Project Historical,1,,1253,,4628,55,0,,,,80,4
111,WV,11,,3/21/2020,,2,,3/21/2020 12:00:00 AM,341,COVID Tracking Project Historical,0,,115,,330,54,1,1,,,4,0
107,WY,23,,3/21/2020,,,,3/21/2020 12:30:00 PM,461,COVID Tracking Project Historical,0,,111,,438,56,0,,,,4,
254,AK,12,,3/20/2020,,,,3/20/2020 4:30:00 PM,698,COVID Tracking Project Historical,0,,260,,686,02,0,,,,6,0
0,AL,81,,3/20/2020,,,,3/20/2020 11:00:00 AM,109,COVID Tracking Project Historical,0,,13,,28,01,0,,,,13,0
41,AR,96,,3/20/2020,,203,,3/20/2020 2:19:00 PM,447,COVID Tracking Project Historical,0,,91,,351,05,0,,,,50,
0,AS,,,3/20/2020,,,,3/19/2020 12:00:00 AM,0,COVID Tracking Project Historical,0,,0,,,60,0,,,,0,0
36,AZ,65,,3/20/2020,,101,,3/20/2020 12:00:00 AM,276,COVID Tracking Project Historical,0,,57,,211,04,23,108,,,21,0
1637,CA,1063,,3/20/2020,,,,3/20/2020 2:41:00 PM,11487,COVID Tracking Project Historical,2,,1776,,10424,06,0,,,,139,20
563,CO,277,,3/20/2020,,,,3/20/2020 2:42:00 PM,2952,COVID Tracking Project Historical,1,,624,,2675,08,0,,,,61,3
0,CT,194,,3/20/2020,,,,3/20/2020 3:30:00 PM,798,COVID Tracking Project Historical,2,,98,,604,09,0,,,,98,3
348,DC,71,,3/20/2020,,1,,3/20/2020 12:00:00 AM,572,COVID Tracking Project Historical,1,,380,,501,11,0,,,,32,1
0,DE,38,,3/20/2020,,,,3/20/2020 10:00:00 AM,74,COVID Tracking Project Historical,0,,8,,36,10,0,,,,8,0
337,FL,520,,3/20/2020,,1026,,3/20/2020 11:00:00 AM,2390,COVID Tracking Project Historical,2,,467,,1870,12,0,,,,130,10
422,GA,420,,3/20/2020,,,,3/20/2020 12:00:00 PM,2386,COVID Tracking Project Historical,3,,555,,1966,13,0,,,,133,13
17,GU,14,,3/20/2020,,,,3/20/2020 5:15:00 AM,100,COVID Tracking Project Historical,0,,19,,86,66,0,,,,2,
31,HI,26,,3/20/2020,,,,3/19/2020 6:00:00 PM,150,COVID Tracking Project Historical,0,,41,,124,15,0,,,,10,
559,IA,45,,3/20/2020,,,,3/20/2020 4:15:00 PM,687,COVID Tracking Project Historical,0,,566,,642,19,0,,,,7,
131,ID,23,,3/20/2020,,,,3/19/2020 7:00:00 PM,613,COVID Tracking Project Historical,0,,143,,590,16,0,,,,12,
971,IL,585,,3/20/2020,,,,3/20/2020 12:00:00 AM,4281,COVID Tracking Project Historical,1,,1134,,3696,17,0,,,,163,5
151,IN,79,,3/20/2020,,,,3/20/2020 12:59:00 AM,554,COVID Tracking Project Historical,0,,174,,475,18,0,,,,23,2
0,KS,44,,3/20/2020,,,,3/20/2020 11:00:00 AM,461,COVID Tracking Project Historical,0,,10,,417,20,0,,,,10,1
138,KY,47,,3/20/2020,,,,3/19/2020 5:00:00 PM,639,COVID Tracking Project Historical,0,,150,,592,21,0,,,,12,1
110,LA,473,,3/20/2020,,,,3/20/2020 3:30:00 PM,1041,COVID Tracking Project Historical,4,,236,,568,22,0,,,,126,12
877,MA,314,,3/20/2020,,,,3/20/2020 4:00:00 PM,4109,COVID Tracking Project Historical,2,,962,,3795,25,0,,,,85,5
0,MD,149,,3/20/2020,,,,3/20/2020 10:00:00 AM,243,COVID Tracking Project Historical,1,,42,,94,24,0,,,,42,3
260,ME,57,,3/20/2020,,,,3/20/2020 11:00:00 AM,2321,COVID Tracking Project Historical,0,,264,,2264,23,0,,,,4,
990,MI,6219,,3/20/2020,,,,3/20/2020 3:00:00 PM,9260,COVID Tracking Project Historical,3,,1933,,3041,26,0,,,,943,13
792,MN,303,,3/20/2020,,,,3/20/2020 12:00:00 AM,4044,COVID Tracking Project Historical,0,,808,,3741,27,0,,,,16,
61,MO,47,,3/20/2020,,,,3/20/2020 10:05:00 AM,416,COVID Tracking Project Historical,0,,84,,369,29,0,,,,23,1
0,MP,0,,3/20/2020,,,,3/20/2020 1:30:00 AM,0,COVID Tracking Project Historical,0,,0,,,69,0,,,,0,0
143,MS,80,,3/20/2020,,,,3/20/2020 11:35:00 AM,775,COVID Tracking Project Historical,1,,173,,695,28,0,,,,30,1
170,MT,16,,3/20/2020,,,,3/19/2020 10:11:00 PM,947,COVID Tracking Project Historical,0,,174,,931,30,0,,,,4,
688,NC,137,,3/20/2020,,,,3/20/2020 9:35:00 AM,3233,COVID Tracking Project Historical,0,,728,,3096,37,0,,,,40,0
307,ND,20,,3/20/2020,,,,3/20/2020 12:00:00 AM,820,COVID Tracking Project Historical,0,,312,,800,38,0,,,,5,0
0,NE,32,,3/20/2020,,,,3/19/2020 12:00:00 AM,272,COVID Tracking Project Historical,0,,5,,240,31,0,,,,5,0
124,NH,44,,3/20/2020,,631,,3/19/2020 9:00:00 AM,789,COVID Tracking Project Historical,0,,129,,745,33,0,,,,5,
54,NJ,890,,3/20/2020,,86,,3/20/2020 1:30:00 PM,1154,COVID Tracking Project Historical,2,,202,,264,34,0,,,,148,11
1009,NM,43,,3/20/2020,,,,3/20/2020 12:00:00 AM,3814,COVID Tracking Project Historical,0,,1017,,3771,35,0,,,,8,
366,NV,109,,3/20/2020,,,,3/20/2020 2:59:00 AM,2101,COVID Tracking Project Historical,0,,380,,1992,32,0,,,,14,3
7193,NY,7102,,3/20/2020,,,,3/20/2020 1:20:00 PM,32427,COVID Tracking Project Historical,23,,10143,,25325,36,0,,,1042,2950,35
0,OH,169,,3/20/2020,,,,3/20/2020 2:00:00 PM,309,COVID Tracking Project Historical,1,,50,,140,39,0,,,,50,1
72,OK,49,,3/20/2020,,374,,3/20/2020 8:00:00 AM,587,COVID Tracking Project Historical,0,,77,,538,40,0,,,,5,1
674,OR,114,,3/20/2020,,433,,3/20/2020 11:00:00 AM,2117,COVID Tracking Project Historical,0,,700,,2003,41,0,,,,26,3
966,PA,268,,3/20/2020,,,,3/20/2020 12:00:00 PM,2842,COVID Tracking Project Historical,0,,1049,,2574,42,0,,,,83,1
58,PR,14,,3/20/2020,,52,,3/20/2020 1:00:00 PM,128,COVID Tracking Project Historical,0,,67,,114,72,0,,,,9,
193,RI,74,,3/20/2020,,140,,3/20/2020 3:00:00 AM,1235,COVID Tracking Project Historical,0,,206,,1161,44,0,,,,13,
250,SC,81,,3/20/2020,,,,3/19/2020 5:10:00 PM,914,COVID Tracking Project Historical,0,,271,,833,45,0,,,,21,1
112,SD,14,,3/20/2020,,270,,3/20/2020 12:00:00 AM,677,COVID Tracking Project Historical,0,,115,,663,46,0,,,,3,1
214,TN,228,,3/20/2020,,,,3/20/2020 3:00:00 PM,791,COVID Tracking Project Historical,0,,288,,563,47,0,,,,74,
2871,TX,194,,3/20/2020,,,,3/20/2020 1:00:00 PM,5277,COVID Tracking Project Historical,2,,2922,,5083,48,0,,,,51,5
587,UT,112,,3/20/2020,,,,3/20/2020 12:00:00 AM,2147,COVID Tracking Project Historical,0,,621,,2035,49,0,,,,34,0
382,VA,114,,3/20/2020,,,,3/20/2020 12:00:00 AM,2325,COVID Tracking Project Historical,0,,402,,2211,51,0,,,,20,2
0,VI,3,,3/20/2020,,,,3/19/2020 5:30:00 PM,3,COVID Tracking Project Historical,0,,0,,,78,0,,,,0,
193,VT,44,,3/20/2020,,,,3/20/2020 12:00:00 AM,1001,COVID Tracking Project Historical,2,,209,,957,50,0,,,,16,2
3656,WA,4551,,3/20/2020,,,,3/20/2020 12:00:00 AM,42780,COVID Tracking Project Historical,12,,4061,,38229,53,0,,,,405,104
